序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
3998,20:30:48.156,0xB015277B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 76 60 FD 99 AC C4 21 69 
3999,20:30:48.156,0xB01527A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 19 D2 B7 CB 02 DC C3 
4000,20:30:48.156,0xB01527A1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 B3 43 6F 53 52 C8 04 
4001,20:30:48.156,0xB01527A3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 A4 80 B4 07 20 84 E5 
4002,20:30:48.156,0xB01527A4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE F5 C5 D3 F5 80 48 0F 
4003,20:30:48.156,0xB01527A5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 14 AA 04 A9 24 00 37 
4004,20:30:48.156,0xB01527A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C 30 54 C5 38 64 8B 2A 
4005,20:30:48.336,0xB0152DEC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 87 88 A1 93 C4 B6 CA 
4006,20:30:48.336,0xB0152DED,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 43 37 56 FE 53 85 2D 24 
4007,20:30:48.336,0xB0152DEE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB B3 06 E8 29 B3 A1 30 
4008,20:30:48.336,0xB0152DEF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 9E 9E DB C3 8A 92 7C 
4009,20:30:48.336,0xB0152DF1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 16 09 CC 64 FE 4D 22 
4010,20:30:48.336,0xB0152DF2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 45 15 91 A3 06 66 82 
4011,20:30:48.336,0xB0152DF3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 30 96 62 F3 6F 58 3A 
4012,20:30:48.336,0xB0152DF4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 82 77 FE DB 71 E7 55 
4013,20:30:48.336,0xB0152DF5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 04 15 E5 21 43 C2 A1 
4014,20:30:48.336,0xB0152DF6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 97 E3 06 43 5B CE 3B 
4015,20:30:48.336,0xB0152DF7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4F 7B 6F 52 27 31 25 C0 
4016,20:30:48.336,0xB0152DF9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 CE 46 DD 23 A6 A7 CA 
4017,20:30:48.336,0xB0152DFA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 71 70 DA F9 69 D7 5A 
4018,20:30:48.336,0xB0152DFB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 57 64 FF 00 90 3F 2E 
4019,20:30:48.336,0xB0152DFC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E 91 4B 39 94 A4 A6 12 
4020,20:30:48.336,0xB0152DFD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC 5B AD A8 35 24 14 66 
4021,20:30:48.336,0xB0152DFE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 94 A1 2C 61 DA 3B EC 
4022,20:30:48.336,0xB0152DFF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 16 D4 FD B8 E9 2C F5 
4023,20:30:48.336,0xB0152E00,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BE 9C 40 B8 F6 9D 36 52 
4024,20:30:48.336,0xB0152E02,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 87 91 3D ED 41 22 A0 41 
4025,20:30:48.336,0xB0152E03,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 FA 79 70 B9 BB BD F8 
4026,20:30:48.336,0xB0152E04,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E 87 ED CE 91 48 58 09 
4027,20:30:48.336,0xB0152E05,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 F9 83 38 7F 3F 23 C0 
4028,20:30:48.336,0xB0152E06,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 7A 21 C4 96 71 B3 B3 
4029,20:30:48.336,0xB0152E07,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E 4D D8 00 08 A6 46 22 
4030,20:30:48.336,0xB0152E08,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BC 9A 72 84 06 17 56 52 
4031,20:30:48.336,0xB0152E0A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 00 49 37 07 4E 27 7D 
4032,20:30:48.336,0xB0152E0B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 2A A8 CC A7 70 10 80 
4033,20:30:48.336,0xB0152E0C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DC 43 49 FB C5 02 65 93 
4034,20:30:48.336,0xB0152E0D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 9F 2E 54 1C 1C A4 E5 
4035,20:30:48.336,0xB0152E0E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 18 0B 3E DA F4 FE D3 
4036,20:30:48.336,0xB0152E0F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 A0 55 94 B2 54 C9 32 
4037,20:30:48.336,0xB0152E10,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 9A 55 32 54 13 E1 48 
4038,20:30:48.336,0xB0152E12,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 8F CF 31 41 24 91 05 
4039,20:30:48.336,0xB0152E13,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 FD A9 90 7E 58 2D 00 
4040,20:30:48.336,0xB0152E14,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 68 E2 16 59 87 32 19 
4041,20:30:48.336,0xB0152E15,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E0 03 33 CA FF 00 B3 77 
4042,20:30:48.336,0xB0152E16,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 1A 18 7D 49 60 0B 38 
4043,20:30:48.336,0xB0152E17,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 C1 C0 1C 5F 52 FB 5F 
4044,20:30:48.336,0xB0152E19,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 83 C4 E9 6D FD 22 98 
4045,20:30:48.336,0xB0152E1A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 99 BC 1B 0E 25 9F AB 
4046,20:30:48.336,0xB0152E1B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 42 56 C4 28 02 12 CF 
4047,20:30:48.336,0xB0152E1C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC FD 45 42 08 1E 85 9A 
4048,20:30:48.336,0xB0152E1D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 69 97 36 29 B9 6D C8 
4049,20:30:48.336,0xB0152E1E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 09 A4 C1 C7 CC A2 02 
4050,20:30:48.336,0xB0152E1F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 92 00 80 0C 0E 02 E7 
4051,20:30:48.336,0xB0152E21,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 02 25 DC BB 8B 86 83 
4052,20:30:48.336,0xB0152E22,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 09 E0 0D DA 1F 97 5A 
4053,20:30:48.336,0xB0152E23,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8A 00 97 40 D1 87 1B 4B 
4054,20:30:48.336,0xB0152E24,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 52 A9 2A 05 C9 E2 36 
4055,20:30:48.336,0xB0152E25,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 12 E0 30 40 29 03 8B 
4056,20:30:48.336,0xB0152E26,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 EA 4A 25 29 80 ED BF 
4057,20:30:48.336,0xB0152E27,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C6 59 F6 7B 55 32 15 3F 
4058,20:30:48.336,0xB0152E28,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 0C C4 93 9B 42 36 9D 
4059,20:30:48.336,0xB0152E2A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 14 94 E2 29 29 B0 E6 
4060,20:30:48.336,0xB0152E2B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3C 4E 87 67 E3 FD 2A 85 
4061,20:30:48.336,0xB0152E2C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 53 50 19 D9 27 4B 97 
4062,20:30:48.336,0xB0152E2D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 82 4B B4 84 BC 17 FF 
4063,20:30:48.336,0xB0152E2E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 4A 48 60 60 8F FF 00 
4064,20:30:48.336,0xB0152E2F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 2E 28 48 48 C4 FF 00 
4065,20:30:48.336,0xB0152E30,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC 01 90 A7 C6 50 16 46 
4066,20:30:48.336,0xB0152E32,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D 6C 5F AC 5E D4 00 84 
4067,20:30:48.336,0xB0152E33,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 23 57 F7 9B FA FA 8A 
4068,20:30:48.336,0xB0152E34,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 0E 44 3D CC BC 89 E6 
4069,20:30:48.336,0xB0152E35,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 A1 23 6E 9B 77 6A 0D 
4070,20:30:48.336,0xB0152E36,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 87 09 24 87 D4 7F 7B 
4071,20:30:48.336,0xB0152E37,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 20 40 6B 11 DF 5D E8 
4072,20:30:48.336,0xB0152E39,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 96 E3 B8 7F 4E 10 2A 
4073,20:30:48.336,0xB0152E3A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 E3 CC 5C 03 0C 5C B0 
4074,20:30:48.336,0xB0152E3B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 06 CA 42 7E A7 0E 7A 
4075,20:30:48.336,0xB0152E3C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 2E 09 53 CB 41 03 D6 
4076,20:30:48.336,0xB0152E3D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 6D E7 AD 04 56 4C 24 
4077,20:30:48.336,0xB0152E3E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 86 F9 88 72 4F B0 ED 
4078,20:30:48.336,0xB0152E3F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 61 1D BF A0 70 CA 4E 
4079,20:30:48.336,0xB0152E41,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 26 59 B6 36 DE D6 7D DD 
4080,20:30:48.336,0xB0152E42,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 D9 E5 B5 70 49 BE EF 
4081,20:30:48.336,0xB0152E43,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 17 00 00 59 8D CB F3 BF 
4082,20:30:48.336,0xB0152E44,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 5D 35 7A 92 92 96 29 
4083,20:30:48.336,0xB0152E45,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 A5 99 2E 90 40 6E 25 
4084,20:30:48.336,0xB0152E46,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 6A 4E 5C CC 14 C0 45 
4085,20:30:48.336,0xB0152E47,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED 53 29 52 83 00 13 B1 
4086,20:30:48.336,0xB0152E49,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 AD DE 38 1B 7E F8 55 
4087,20:30:48.336,0xB0152E4A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 49 96 B5 89 60 5D EC 
4088,20:30:48.427,0xB01531A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 2C 25 82 6C A1 A8 69 
4089,20:30:48.427,0xB01531A7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8B 3B DA 76 F4 A0 94 90 
4090,20:30:48.427,0xB01531A9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F0 36 BB 4B F0 98 8D 49 
4091,20:30:48.427,0xB01531AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E DE 83 B3 1C 37 05 8E 
4092,20:30:48.427,0xB01531AB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E6 4A 44 82 05 ED 32 47 
4093,20:30:48.427,0xB01531AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 43 1E 17 EE 4C 45 06 
4094,20:30:48.427,0xB01531AD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5D ED 1C FE FC AD 35 38 
4095,20:30:48.427,0xB01531AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 76 59 24 CB 33 EF 03 
4096,20:30:48.427,0xB01531AF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 B2 A5 64 12 59 EE 01 
4097,20:30:48.427,0xB01531B1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 EF AD 4D 41 29 9C A0 
4098,20:30:48.427,0xB01531B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B4 D8 83 2A 82 40 13 25 
4099,20:30:48.427,0xB01531B3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 94 94 86 03 C6 9D 08 
4100,20:30:48.427,0xB01531B4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 DF AE 9E 94 08 A0 8F 
4101,20:30:48.427,0xB01531B5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE 6D 36 1A 5B 90 9D 6A 
4102,20:30:48.427,0xB01531B6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5C 09 4B C6 B3 EB 1F 8A 
4103,20:30:48.427,0xB01531B7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 F3 BF 9F 9D 51 04 29 
4104,20:30:48.427,0xB01531B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 20 14 EA 0C 91 B7 43 
4105,20:30:48.427,0xB01531BA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 26 5F 4E EF E5 B5 04 
4106,20:30:48.427,0xB01531BB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 8F C6 81 D0 95 07 0E 
4107,20:30:48.427,0xB01531BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 0C 1F 33 D8 72 D7 AD 
4108,20:30:48.427,0xB01531BD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1D 4E 94 0E 22 73 9C 39 
4109,20:30:48.427,0xB01531BE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 8B 1A 3F E8 25 DD 2F 
4110,20:30:48.427,0xB01531BF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB 50 4D 44 A0 25 00 B2 
4111,20:30:48.427,0xB01531C1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 B9 08 86 7A 77 46 19 
4112,20:30:48.427,0xB01531C2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 2D BF B8 A0 A0 5D 92 
4113,20:30:48.427,0xB01531C3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 20 CD DC 3E 9B 10 5E 
4114,20:30:48.427,0xB01531D4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED 5C 18 90 0A 73 3C 39 
4115,20:30:48.427,0xB01531D5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 4F C7 95 39 F0 93 86 
4116,20:30:48.427,0xB01531D6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E BA 9A 91 21 F2 C0 49 
4117,20:30:48.427,0xB01531D8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA AA B6 48 48 0A 62 4E 
4118,20:30:48.427,0xB01531D9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 1D 9F 81 E6 78 7D DB 
4119,20:30:48.546,0xB0153651,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 40 9E 7C DB 85 61 2A 
4120,20:30:48.546,0xB0153652,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FA 04 05 29 52 97 70 1F 
4121,20:30:48.546,0xB0153653,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 42 53 25 C6 AD 3E 7C 
4122,20:30:48.546,0xB0153654,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 20 A4 06 B4 CE EF CE 
4123,20:30:48.546,0xB0153655,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 1B D4 71 31 0A 01 50 
4124,20:30:48.546,0xB0153656,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 04 F8 00 2F 94 1D 38 
4125,20:30:48.546,0xB0153658,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 1F 28 FF 00 AE B6 37 
4126,20:30:48.546,0xB0153659,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BD F4 D9 AD A5 61 4A 95 
4127,20:30:48.546,0xB015365A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 77 27 51 60 E7 8F F6 
4128,20:30:48.546,0xB015365B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B BE 8E E4 FE E1 AD 40 
4129,20:30:48.546,0xB015365C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 C6 32 10 53 04 9C C4 
4130,20:30:48.546,0xB015365D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 54 93 09 74 87 19 67 
4131,20:30:48.546,0xB015365E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 B6 A7 F9 CA 20 25 41 
4132,20:30:48.546,0xB0153660,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E 1B 55 0A 82 92 03 32 
4133,20:30:48.546,0xB0153661,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 55 E2 62 EF 71 FC FC 
4134,20:30:48.546,0xB0153662,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B DC B9 1B 18 97 1C 3D 
4135,20:30:48.546,0xB0153663,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 60 E0 FE E6 82 99 89 0A 
4136,20:30:48.546,0xB0153664,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 94 17 20 3F 01 0C 7B 
4137,20:30:48.546,0xB0153665,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED A5 04 21 67 3A A1 90 
4138,20:30:48.546,0xB0153666,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BE FF 00 66 0C FC 2B 8A 
4139,20:30:48.546,0xB0153668,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 FA 4A 4C 93 0D C0 5C 
4140,20:30:48.546,0xB0153669,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 0B E9 A3 77 BF 36 A0 
4141,20:30:48.546,0xB015366A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2D 41 64 25 92 C4 86 86 
4142,20:30:48.546,0xB015366B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 2B 04 99 37 03 AE CF 
4143,20:30:48.546,0xB015366C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 6C 41 52 90 96 2C F0 
4144,20:30:48.546,0xB015366D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF 8F F2 82 E3 11 81 4A 
4145,20:30:48.546,0xB015366E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 99 4D F4 E9 BB 9E 3C 
4146,20:30:48.546,0xB0153670,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 1E 11 1E 96 91 1F 33 
4147,20:30:48.546,0xB0153671,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 A9 98 01 70 FD 78 3F 
4148,20:30:48.546,0xB0153672,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 EB 7D 08 B3 C0 EC 98 
4149,20:30:48.546,0xB0153673,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 90 A7 20 41 21 67 79 
4150,20:30:48.546,0xB0153674,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 40 01 A0 0E E0 59 C9 
4151,20:30:48.546,0xB0153675,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 7A 51 86 54 20 FD 45 
4152,20:30:48.546,0xB0153677,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 44 19 96 7D BD 9B F1 
4153,20:30:48.546,0xB0153678,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 C8 BB 5B CF BF C8 60 
4154,20:30:48.546,0xB0153679,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B4 98 DF 53 14 E5 20 E1 
4155,20:30:48.546,0xB015367A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 69 7D 3C A0 14 2D 94 
4156,20:30:48.546,0xB015367B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 12 12 1C 31 24 2B 9E 
4157,20:30:48.546,0xB015367C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 96 19 24 10 FA F7 DD 
4158,20:30:48.546,0xB015367D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 6A E4 80 CE 5B 6E 7D 
4159,20:30:48.546,0xB015367E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B 1D BD 38 FB 50 51 29 
4160,20:30:48.546,0xB0153680,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 21 40 E5 25 4C 4A 43 
4161,20:30:48.546,0xB0153681,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE F2 E7 C6 B3 03 F5 28 
4162,20:30:48.546,0xB0153682,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 61 F8 E1 51 0A 63 08 
4163,20:30:48.546,0xB0153683,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 25 24 94 A5 81 3B E8 
4164,20:30:48.546,0xB0153684,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7F C5 02 80 42 8B 20 01 
4165,20:30:48.546,0xB0153685,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 5A 42 13 F5 06 2A 2F 
4166,20:30:48.546,0xB0153687,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 49 80 EB 3F 56 9B EF 
4167,20:30:48.546,0xB0153688,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 FF 00 53 6E BD 7D 69 
4168,20:30:48.546,0xB0153689,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 24 9C AB 05 85 8F 0E 
4169,20:30:48.546,0xB015368A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 37 3B 8B 1E 5D ED 52 
4170,20:30:48.546,0xB015368B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E CF 20 93 EF 1C 5A 82 
4171,20:30:48.546,0xB015368C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 96 C5 07 2B 1E 5A 03 
4172,20:30:48.546,0xB015368D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 0A 19 4A 54 C5 4A 7B 
4173,20:30:48.546,0xB015368E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 F7 F5 A0 4C 55 27 30 
4174,20:30:48.546,0xB0153690,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 1A 39 98 3B F6 D3 64 
4175,20:30:48.546,0xB0153691,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 48 0A CC 1D 3B 3C BC 
4176,20:30:48.546,0xB0153692,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 06 DC 75 3B F3 A2 1D 
4177,20:30:48.546,0xB0153693,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 89 4B C2 9C 88 78 27 
4178,20:30:48.546,0xB0153694,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF F6 14 F8 DF 10 84 64 
4179,20:30:48.607,0xB015389E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 25 80 62 3B 2D 7E E6 
4180,20:30:48.607,0xB01538A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 61 04 2C AC 86 4A 92 
4181,20:30:48.607,0xB01538A1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 7F D0 90 C4 3F E7 CF 
4182,20:30:48.607,0xB01538A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 97 E0 78 A1 48 80 27 
4183,20:30:48.607,0xB01538A3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8B 89 68 BB F9 37 BB D1 
4184,20:30:48.607,0xB01538A4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 80 C4 AC 00 02 9F C5 
4185,20:30:48.607,0xB01538A5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5A 0A 51 87 72 60 FF 00 
4186,20:30:48.607,0xB01538A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8B DC 33 96 A8 1C C0 24 
4187,20:30:48.607,0xB01538A8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 48 24 33 5C 0D 6E DB 
4188,20:30:48.607,0xB01538A9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC A8 1C 81 94 92 60 68 
4189,20:30:48.607,0xB01538AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE F2 FB 70 E7 D0 2A 0A 
4190,20:30:48.607,0xB01538AB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 51 07 2C A8 88 48 ED 89 
4191,20:30:48.607,0xB01538AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 43 30 24 A5 CE D1 1C 
4192,20:30:48.607,0xB01538AD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 41 18 78 A8 C4 C4 24 
4193,20:30:48.607,0xB01538AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 25 8A FE 99 2D CB CB 
4194,20:30:48.607,0xB01538B0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 0E 95 DF 37 76 1D 4F 
4195,20:30:48.607,0xB01538B1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 56 31 63 71 E5 B7 E1 
4196,20:30:48.607,0xB01538B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B4 87 53 03 1C 83 34 EB 
4197,20:30:48.607,0xB01538B3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF 89 D1 52 12 AC 36 52 
4198,20:30:48.607,0xB01538B4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 56 E9 5A 98 A4 38 2D 
4199,20:30:48.607,0xB01538B5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F4 F3 A0 29 C5 64 80 03 
4200,20:30:48.607,0xB01538B6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F5 D4 73 D3 D2 81 08 72 
4201,20:30:48.607,0xB01538B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E6 D5 42 AC E5 07 26 56 
4202,20:30:48.607,0xB01538B9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 7E 8F 40 10 40 2C CD 
