序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
86254,16:56:31.444,0x2AE2DD82,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 AB 23 13 9C 44 93 A6 
86255,16:56:31.444,0x2AE2DD84,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 DD A3 DE 2A 8C 04 01 
86256,16:56:31.444,0x2AE2DD86,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 F1 6C BC F2 EB 41 19 
86257,16:56:31.444,0x2AE2DD88,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 80 EA DC BC 70 24 E7 
86258,16:56:31.444,0x2AE2DD8A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED 2C 5A 94 E4 C3 8F 9C 
86259,16:56:31.444,0x2AE2DD8C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FA 77 34 C5 C3 04 97 73 
86260,16:56:31.444,0x2AE2DD8E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 91 69 8C C3 ED 59 57 DF 
86261,16:56:31.444,0x2AE2DD90,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 A7 7D 9A 09 15 25 C9 
86262,16:56:31.444,0x2AE2DD92,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 4B B6 2C F3 B3 9E 2F 
86263,16:56:31.444,0x2AE2DD94,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB E5 0B 12 A6 49 C8 67 
86264,16:56:31.444,0x2AE2DD96,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB A6 9F 34 FE 14 97 C3 
86265,16:56:31.444,0x2AE2DD98,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 10 C4 36 73 37 B8 7B 
86266,16:56:31.444,0x2AE2DD9A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB D6 82 7C 3B DC B1 F4 
86267,16:56:31.444,0x2AE2DD9C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF 39 A0 43 82 43 18 8D 
86268,16:56:31.444,0x2AE2DD9E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 7D 6B 00 90 C0 B9 79 
86269,16:56:31.444,0x2AE2DDA0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 17 17 6D E9 D4 C1 A0 10 
86270,16:56:31.444,0x2AE2DDA2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AB ED 39 EB CF 5E 74 A4 
86271,16:56:31.444,0x2AE2DDA4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 50 03 FC C9 EA 28 24 
86272,16:56:31.444,0x2AE2DDA6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 F0 9D 34 2E 26 FC 3E 
86273,16:56:31.444,0x2AE2DDA8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 A0 49 60 D2 5F C9 A3 
86274,16:56:31.444,0x2AE2DDAA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3A 75 10 48 20 12 4D C7 
86275,16:56:31.444,0x2AE2DDAC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 6F B4 7C D2 05 C9 00 
86276,16:56:31.444,0x2AE2DDAE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 45 EE 1F 9E 74 19 83 
86277,16:56:31.444,0x2AE2DDB0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 17 D7 7B 59 E9 70 29 
86278,16:56:31.444,0x2AE2DDB2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 97 09 36 01 C4 ED 7E 
86279,16:56:31.444,0x2AE2DDB4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 91 29 2A 2E E1 AB 07 
86280,16:56:31.444,0x2AE2DDB6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 75 39 72 FD 3E 3B 93 40 
86281,16:56:31.444,0x2AE2DDB8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 26 0C 09 1A B1 98 BE 
86282,16:56:31.444,0x2AE2DDBA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A F6 55 58 61 45 F4 04 
86283,16:56:31.444,0x2AE2DDBC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 A2 CC 4A 96 5D 07 2B 
86284,16:56:31.444,0x2AE2DDBE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 97 E1 EF CF 3A C4 92 43 
86285,16:56:31.444,0x2AE2DDC0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 52 76 EF 2D 68 14 81 
86286,16:56:31.444,0x2AE2DDC2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 49 2E 5C 1C ED C7 47 
86287,16:56:31.444,0x2AE2DDC4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 53 3B 24 19 2C 07 1A 
86288,16:56:31.444,0x2AE2DDC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 98 E1 53 01 97 B6 7B 
86289,16:56:31.444,0x2AE2DDC8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 95 60 A5 05 90 2C 44 
86290,16:56:31.444,0x2AE2DDCA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED 03 D7 B9 6A 0C 56 90 
86291,16:56:31.444,0x2AE2DDCC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 2E E7 BF 27 A6 29 56 
86292,16:56:31.444,0x2AE2DDCE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 84 F1 7F 23 AD 21 03 
86293,16:56:31.444,0x2AE2DDD0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 54 2C 59 C3 CE 56 7F 
86294,16:56:31.444,0x2AE2DDD2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AA 32 30 E1 04 B8 D4 DB 
86295,16:56:31.444,0x2AE2DDD4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 60 78 FA 50 14 BB 31 
86296,16:56:31.444,0x2AE2DDD6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 0C 9B FB 44 02 71 02 
86297,16:56:31.444,0x2AE2DDD8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 58 48 72 27 53 26 94 
86298,16:56:31.444,0x2AE2DDDA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 24 A9 45 B2 E3 30 DD 
86299,16:56:31.444,0x2AE2DDDC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 46 62 8B 93 E2 FF 00 
86300,16:56:31.444,0x2AE2DDDE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 49 7B BC FA FC D0 10 
86301,16:56:31.444,0x2AE2DDE0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E0 A5 8F EB 96 BC 6B 10 
86302,16:56:31.444,0x2AE2DDE2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 13 92 46 5A 89 CF 9E 
86303,16:56:31.444,0x2AE2DDE4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 81 79 9E 74 C3 15 D2 
86304,16:56:31.444,0x2AE2DDE6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D C9 E4 E0 9E 86 81 40 
86305,16:56:31.444,0x2AE2DDE8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F1 03 63 AE 9D B9 D7 8D 
86306,16:56:31.444,0x2AE2DDEA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 88 24 99 73 9E 8D 77 
86307,16:56:31.444,0x2AE2DDEC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 5B 38 CB 85 19 BC 3A 
86308,16:56:31.444,0x2AE2DDEE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 11 A5 AF 66 3F DA 01 
86309,16:56:31.444,0x2AE2DDF0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 A0 DC 0E D0 1B A0 DF 
86310,16:56:31.444,0x2AE2DDF2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E 00 58 C0 01 95 77 D4 
86311,16:56:31.444,0x2AE2DDF4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 56 B3 8F 9B 51 C2 A6 
86312,16:56:31.444,0x2AE2DDF6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 16 CC 00 6F 1B 5F 87 
86313,16:56:31.444,0x2AE2DDF8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 7C 2B 02 5A CC 03 E5 
86314,16:56:31.444,0x2AE2DDFA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 CC D2 3A D4 58 C8 10 
86315,16:56:31.444,0x2AE2DDFC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 7C EC 04 ED 40 CD 84 
86316,16:56:31.444,0x2AE2DDFE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 4D 0D 91 79 9D FB E8 
86317,16:56:31.444,0x2AE2DE00,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE 09 0A 99 C5 62 34 9B 
86318,16:56:31.444,0x2AE2DE02,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 32 7B 18 A7 C2 C3 2D 
86319,16:56:31.444,0x2AE2DE04,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF 7F EE 9C 29 10 EF 60 
86320,16:56:31.444,0x2AE2DE06,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 C6 2F 38 96 B9 EE 1C 
86321,16:56:31.444,0x2AE2DE08,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 40 36 20 A0 CE 37 FB 
86322,16:56:31.444,0x2AE2DE0A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED F8 52 D9 24 12 E4 83 
86323,16:56:31.444,0x2AE2DE0C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9E DB D4 D3 0A 0C 2E 65 
86324,16:56:31.444,0x2AE2DE0E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BC DF BE 34 15 04 12 40 
86325,16:56:31.444,0x2AE2DE10,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 CE 18 DB 37 ED AB 25 
86326,16:56:31.444,0x2AE2DE12,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 2D 3A BB DF CA 69 0A 
86327,16:56:31.444,0x2AE2DE14,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 43 C1 8D 74 E7 E9 34 E8 
86328,16:56:31.444,0x2AE2DE16,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 8F 16 7D 77 BD F8 BD 
86329,16:56:31.444,0x2AE2DE18,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 3F D2 EC D7 B7 71 54 
86330,16:56:31.444,0x2AE2DE1A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 43 41 24 80 43 6A 0E 
86331,16:56:31.444,0x2AE2DE1C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 65 B2 91 9F B3 C5 19 C9 
86332,16:56:31.444,0x2AE2DE1E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 9B DB 5E 7E D4 C5 92 
86333,16:56:31.444,0x2AE2DE20,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 48 78 8B 6F D0 37 2F 
86334,16:56:31.444,0x2AE2DE22,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 67 70 43 33 9D 6E 00 
86335,16:56:31.444,0x2AE2DE24,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3A 93 AF 79 87 2C 00 2C 
86336,16:56:31.444,0x2AE2DE26,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 99 F1 3D 39 52 E2 72 
86337,16:56:31.444,0x2AE2DE28,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 2E 1F 0F 1C F6 16 F4 
86338,16:56:31.444,0x2AE2DE2A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 45 25 50 6C CE E3 5E 
86339,16:56:31.444,0x2AE2DE2C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 7B 90 62 49 50 26 48 
86340,16:56:31.444,0x2AE2DE2E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 36 5C FB 8B 45 65 04 
86341,16:56:31.473,0x2AE2DE30,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 38 3E 18 7F FE 6D C7 
86342,16:56:31.473,0x2AE2DE32,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 D1 52 A3 89 40 D8 E7 
86343,16:56:31.473,0x2AE2DE34,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B 3F 9F 6F 2C CF 86 59 
86344,16:56:31.473,0x2AE2DE36,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 24 86 7F 77 99 13 9F 
86345,16:56:31.473,0x2AE2DE38,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 00 49 53 10 92 CF B8 
86346,16:56:31.473,0x2AE2DE3A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 0D FD DE 88 04 16 25 
86347,16:56:31.473,0x2AE2DE3C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 6A 52 A4 94 F8 5C 84 
86348,16:56:31.473,0x2AE2DE3E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BE 42 04 6F 96 BD 29 92 
86349,16:56:31.473,0x2AE2DE40,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 15 93 FB 0F 0D 9C 45 
86350,16:56:31.473,0x2AE2DE42,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB E1 6B 83 B2 92 49 04 
86351,16:56:31.473,0x2AE2DE44,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 1C 8E 5C 0D FB E8 56 
86352,16:56:31.473,0x2AE2DE46,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 18 DC AA CD 60 1F 30 
86353,16:56:31.473,0x2AE2DE48,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC FB C7 CC 12 A5 B3 12 
86354,16:56:31.473,0x2AE2DE4A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 77 93 DF 43 4C A5 28 
86355,16:56:31.473,0x2AE2DE4C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 08 2D 20 87 B8 6B F2 
86356,16:56:31.473,0x2AE2DE4E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE 3A DE 80 E2 51 79 E9 
86357,16:56:31.473,0x2AE2DE4F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 74 02 4A 8E 2E 44 FD 
86358,16:56:31.473,0x2AE2DE51,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 D2 F4 2C 0E 67 2F 3F 
86359,16:56:31.473,0x2AE2DE54,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AE E2 B0 04 00 A0 D2 7C 
86360,16:56:31.473,0x2AE2DE56,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 97 EF 83 4C 48 A0 C4 
86361,16:56:31.473,0x2AE2DE58,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 23 21 EB 12 EF E9 C6 
86362,16:56:31.473,0x2AE2DE5A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 51 51 29 C2 A9 66 01 
86363,16:56:31.473,0x2AE2DE5C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 6A D2 18 1F 5A C5 9F 
86364,16:56:31.473,0x2AE2DE5D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 DD DC F5 66 EB BC D9 
86365,16:56:31.473,0x2AE2DE60,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 65 AE 9C 9F 57 7D 4E 
86366,16:56:31.473,0x2AE2DE61,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6C C3 7A 00 92 EA 51 66 
86367,16:56:31.473,0x2AE2DE63,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 88 08 78 DA F7 D6 F5 
86368,16:56:31.473,0x2AE2DE65,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 04 32 61 E5 B2 3E 77 
86369,16:56:31.473,0x2AE2DE67,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 F2 A5 09 25 4C 62 72 
86370,16:56:31.473,0x2AE2DE69,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE 33 E9 1B 53 62 0A 50 
86371,16:56:31.473,0x2AE2DE6B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 61 4A 47 23 0F 06 E5 
86372,16:56:31.473,0x2AE2DE6D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 DE D4 0C 09 04 86 09 
86373,16:56:31.473,0x2AE2DE6F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 C4 8E 05 B3 6C E8 B9 
86374,16:56:31.473,0x2AE2DE71,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 25 56 16 3A DE F3 4A 
86375,16:56:31.473,0x2AE2DE73,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 E9 C4 33 26 E7 DB 47 
86376,16:56:31.473,0x2AE2DE75,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A 51 88 99 72 D7 13 7E 
86377,16:56:31.473,0x2AE2DE77,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 9D 03 B9 50 94 8C 39 
86378,16:56:31.473,0x2AE2DE79,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB B4 E4 38 E7 C2 99 0C 
86379,16:56:31.473,0x2AE2DE7B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 1F E6 CF 0F 23 73 03 
86380,16:56:31.473,0x2AE2DE7D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF B0 2A 82 13 71 C9 86 
86381,16:56:31.473,0x2AE2DE7F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 70 FE 3D 28 FD 0E 73 
86382,16:56:31.473,0x2AE2DE81,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 BB C6 BC 68 1C 2B 11 
86383,16:56:31.473,0x2AE2DE83,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 60 0B E5 A4 79 EF 45 
86384,16:56:31.473,0x2AE2DE85,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 88 16 05 4F 0F F7 E7 
86385,16:56:31.473,0x2AE2DE87,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 F8 C1 49 2C 6E 1C B1 
86386,16:56:31.473,0x2AE2DE89,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 60 37 2E 9E 4C 56 09 
86387,16:56:31.473,0x2AE2DE8B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 7E DA 82 A1 25 44 B1 
86388,16:56:31.473,0x2AE2DE8D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 25 D8 4E 9D E5 96 54 
86389,16:56:31.473,0x2AE2DE8F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3F 58 29 B8 2C 41 E3 A1 
86390,16:56:31.473,0x2AE2DE91,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F6 F8 2A 92 A9 78 D3 BC 
86391,16:56:31.473,0x2AE2DE93,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 DA 8A 7F 21 53 B1 30 
86392,16:56:31.473,0x2AE2DE95,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 F3 CF 8E F7 F7 06 C2 
86393,16:56:31.473,0x2AE2DE97,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 22 0E B1 6D 2F 47 0A 
86394,16:56:31.473,0x2AE2DE99,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 61 9C 99 B1 EB DB 6D 
86395,16:56:31.473,0x2AE2DE9B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 25 44 9B 90 06 79 9B 
86396,16:56:31.473,0x2AE2DE9D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 39 F6 AC 16 40 DD F3 
86397,16:56:31.473,0x2AE2DE9F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 34 F7 BD 05 53 01 D6 
86398,16:56:31.473,0x2AE2DEA1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 01 B9 77 11 EC CD FB 
86399,16:56:31.473,0x2AE2DEA3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 70 C0 38 21 F2 68 B8 
86400,16:56:31.473,0x2AE2DEA5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 DD 48 A8 B0 71 E1 20 
86401,16:56:31.473,0x2AE2DEA7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3F 3B B4 E9 4F F8 F0 A4 
86402,16:56:31.473,0x2AE2DEA9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3C 97 16 2D 9B 6F ED CE 
86403,16:56:31.473,0x2AE2DEAB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 AC 20 93 00 C5 93 AE 
86404,16:56:31.473,0x2AE2DEAD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 6C B2 7C E8 2B F1 B2 
86405,16:56:31.473,0x2AE2DEAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 D4 88 D2 39 58 FB 93 
86406,16:56:31.473,0x2AE2DEB1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 70 A8 96 05 84 E2 89 
86407,16:56:31.473,0x2AE2DEB3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 37 CF 87 D0 04 90 E3 
86408,16:56:31.473,0x2AE2DEB5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 7F F2 58 FD 67 F2 74 
86409,16:56:31.473,0x2AE2DEB7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 83 9C 38 43 02 1B C4 
86410,16:56:31.473,0x2AE2DEB9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 78 19 EE 29 14 92 4A 
86411,16:56:31.473,0x2AE2DEBB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 43 CF 40 58 4B 9D 3B 8A 
86412,16:56:31.473,0x2AE2DEBD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E8 C2 52 1D 4C 5B 26 BC 
86413,16:56:31.473,0x2AE2DEBF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 CD 80 CC 56 00 14 A8 
86414,16:56:31.473,0x2AE2DEC1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 77 71 1C 20 47 D5 07 
86415,16:56:31.473,0x2AE2DEC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 22 81 97 51 F0 DA F2 45 
86416,16:56:31.473,0x2AE2DEC5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 E5 67 A9 84 1B AE E7 
86417,16:56:31.473,0x2AE2DEC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB D3 E2 BA 42 4B BA 44 
86418,16:56:31.473,0x2AE2DEC9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 90 5C B1 0F 36 2D C7 
86419,16:56:31.473,0x2AE2DECB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 6F 4B 81 52 E4 17 2E 
86420,16:56:31.473,0x2AE2DECD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 22 C3 47 6E F6 CC 20 A4 
86421,16:56:31.473,0x2AE2DECF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 40 67 00 DB 5B BF AF 
86422,16:56:31.473,0x2AE2DED1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 56 4A 58 28 58 13 FA 
86423,16:56:31.473,0x2AE2DED3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF EB 71 F3 4E B4 91 29 
86424,16:56:31.473,0x2AE2DED5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 98 C8 88 BD DA 4F 71 
86425,16:56:31.473,0x2AE2DED7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 07 24 9B 90 72 BD FE 
86426,16:56:31.473,0x2AE2DED9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD A8 22 5D 30 61 24 10 
86427,16:56:31.473,0x2AE2DEDB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 5F 7B F3 E5 94 D4 C8 
86428,16:56:31.473,0x2AE2DEDD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 4E 26 29 3B E7 90 EF 
86429,16:56:31.473,0x2AE2DEDF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 9D 58 A5 53 22 4B 87 
86430,16:56:31.473,0x2AE2DEE1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 78 0E 6C 72 E5 A5 E2 B1 
86431,16:56:31.473,0x2AE2DEE3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C C4 07 56 C1 C1 39 93 
86432,16:56:31.473,0x2AE2DEE5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 38 BA 5D F3 3F CE 3A 
86433,16:56:31.473,0x2AE2DEE7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 8D 20 93 88 12 41 CB 
86434,16:56:31.473,0x2AE2DEE9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 72 1E BE 86 8A 05 C9 
86435,16:56:31.473,0x2AE2DEEB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 05 DB 8B 7B 9D BD A8 
86436,16:56:31.473,0x2AE2DEED,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 94 A1 D9 81 2E 49 93 
86437,16:56:31.473,0x2AE2DEEF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 97 71 7E 17 05 C4 1F 0C 
86438,16:56:31.473,0x2AE2DEF1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 95 9E 8C 1D DB 9B 1F 
86439,16:56:31.473,0x2AE2DEF3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A C8 75 82 00 69 77 39 
86440,16:56:31.473,0x2AE2DEF5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 A7 9D 00 9C 2E D3 A9 
86441,16:56:31.473,0x2AE2DEF7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB D0 50 2E 10 14 0C 01 
86442,16:56:31.473,0x2AE2DEF9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BE B3 6A 2A 2A CC 02 F0 
86443,16:56:31.473,0x2AE2DEFB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 13 24 67 6B D1 50 0C 
86444,16:56:31.473,0x2AE2DEFD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 70 1E E0 67 3B 71 A2 
86445,16:56:31.473,0x2AE2DEFF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6C 5A F9 50 4B C2 12 53 
86446,16:56:31.473,0x2AE2DF01,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 BD 74 88 8B 58 0F 5A 
86447,16:56:31.473,0x2AE2DF03,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 C4 10 61 E6 03 64 4E 
86448,16:56:31.473,0x2AE2DF05,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D F4 A5 50 20 87 22 C1 
86449,16:56:31.473,0x2AE2DF07,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB 6E 6F AD 10 54 60 39 
